signal,enter_date,year,month,enter_time,enter_price,exit_date,exit_time,exit_price,profit,profit_pct,capital_return,holding_bars,holding_minutes,percent
SHORT_EMA_CROSS,2020-06-19,2020,6,14:30:00,84.41,2020-06-19,15:30:00,84.94,-0.53,-0.006279,-0.001306,2,60.0,20.8
LONG_EMA_CROSS,2020-06-22,2020,6,10:00:00,86.24,2020-06-22,15:30:00,87.22,0.98,0.011364,0.002273,11,330.0,20.0
SHORT_EMA_CROSS,2020-06-26,2020,6,11:30:00,87.7,2020-06-26,15:30:00,85.95,1.75,0.019954,0.004151,8,240.0,20.8
LONG_EMA_CROSS,2020-06-29,2020,6,14:30:00,87.35,2020-06-29,15:30:00,87.97,0.62,0.007098,0.001505,2,60.0,21.21
SHORT_EMA_CROSS,2020-07-14,2020,7,12:00:00,92.97,2020-07-14,15:00:00,93.74,-0.77,-0.008282,-0.001856,6,180.0,22.41
LONG_EMA_CROSS,2020-07-14,2020,7,15:00:00,93.74,2020-07-14,15:30:00,94.34,0.6,0.006401,0.00146,1,30.0,22.81
SHORT_EMA_CROSS,2020-07-16,2020,7,13:00:00,93.79,2020-07-16,15:30:00,93.86,-0.07,-0.000746,-0.000188,5,150.0,25.23
LONG_EMA_CROSS,2020-07-20,2020,7,11:00:00,94.62,2020-07-20,15:30:00,95.61,0.99,0.010463,0.002682,9,270.0,25.63
SHORT_EMA_CROSS,2020-07-22,2020,7,13:30:00,93.93,2020-07-22,15:30:00,94.56,-0.63,-0.006707,-0.001449,4,120.0,21.61
LONG_EMA_CROSS,2020-07-29,2020,7,12:00:00,91.7,2020-07-29,15:30:00,92.4,0.7,0.007634,0.001803,7,210.0,23.62
SHORT_EMA_CROSS,2020-08-12,2020,8,09:30:00,108.41,2020-08-12,11:00:00,109.2,-0.79,-0.007287,-0.002336,3,90.0,32.06
LONG_EMA_CROSS,2020-08-12,2020,8,11:00:00,109.2,2020-08-12,15:30:00,110.1,0.9,0.008242,0.001781,9,270.0,21.61
SHORT_EMA_CROSS,2020-09-03,2020,9,10:30:00,121.71,2020-09-03,15:30:00,117.76,3.95,0.032454,0.006491,10,300.0,20.0
LONG_EMA_CROSS,2020-09-15,2020,9,10:30:00,113.43,2020-09-15,15:30:00,112.52,-0.91,-0.008023,-0.001669,10,300.0,20.8
SHORT_EMA_CROSS,2020-09-16,2020,9,10:30:00,110.89,2020-09-16,15:30:00,109.19,1.7,0.015331,0.003066,10,300.0,20.0
LONG_EMA_CROSS,2020-09-22,2020,9,12:30:00,106.95,2020-09-22,15:30:00,108.87,1.92,0.017952,0.003662,6,180.0,20.4
SHORT_EMA_CROSS,2020-09-23,2020,9,14:00:00,105.23,2020-09-23,15:30:00,104.4,0.83,0.007887,0.001609,3,90.0,20.4
LONG_EMA_CROSS,2020-09-25,2020,9,11:30:00,106.98,2020-09-25,15:30:00,109.34,2.36,0.02206,0.004412,8,240.0,20.0
SHORT_EMA_CROSS,2020-10-02,2020,10,13:00:00,110.93,2020-10-02,15:30:00,110.06,0.87,0.007843,0.001789,5,150.0,22.81
LONG_EMA_CROSS,2020-10-05,2020,10,12:30:00,112.79,2020-10-05,15:30:00,113.49,0.7,0.006206,0.001516,6,180.0,24.42
SHORT_EMA_CROSS,2020-10-06,2020,10,12:00:00,111.9,2020-10-06,13:00:00,112.19,-0.29,-0.002592,-0.000518,2,60.0,20.0
LONG_EMA_CROSS,2020-10-06,2020,10,13:00:00,112.19,2020-10-06,15:00:00,110.8,-1.39,-0.01239,-0.002727,4,120.0,22.01
SHORT_EMA_CROSS,2020-10-06,2020,10,15:00:00,110.8,2020-10-06,15:30:00,110.2,0.6,0.005415,0.001257,1,30.0,23.22
LONG_EMA_CROSS,2020-10-07,2020,10,14:00:00,112.33,2020-10-07,15:30:00,112.02,-0.31,-0.00276,-0.000552,3,90.0,20.0
SHORT_EMA_CROSS,2020-10-15,2020,10,11:30:00,117.13,2020-10-15,15:30:00,117.54,-0.41,-0.0035,-0.000813,8,240.0,23.22
SHORT_EMA_CROSS,2020-10-16,2020,10,12:00:00,116.69,2020-10-16,15:30:00,115.87,0.82,0.007027,0.001434,7,210.0,20.4
LONG_EMA_CROSS,2020-10-27,2020,10,12:00:00,113.7,2020-10-27,15:30:00,113.48,-0.22,-0.001935,-0.000402,7,210.0,20.8
SHORT_EMA_CROSS,2020-10-28,2020,10,10:00:00,109.43,2020-10-28,15:30:00,108.22,1.21,0.011057,0.002656,11,330.0,24.02
LONG_EMA_CROSS,2020-10-29,2020,10,14:00:00,113.68,2020-10-29,15:30:00,111.59,-2.09,-0.018385,-0.005155,3,90.0,28.04
SHORT_EMA_CROSS,2020-10-30,2020,10,10:00:00,106.12,2020-10-30,15:30:00,106.1,0.02,0.000188,6.6e-05,11,330.0,35.28
LONG_EMA_CROSS,2020-11-04,2020,11,10:00:00,111.91,2020-11-04,15:30:00,111.93,0.02,0.000179,4.7e-05,11,330.0,26.03
SHORT_EMA_CROSS,2020-11-10,2020,11,11:00:00,113.71,2020-11-10,15:30:00,113.13,0.58,0.005101,0.001041,9,270.0,20.4
LONG_EMA_CROSS,2020-11-11,2020,11,11:00:00,115.34,2020-11-11,15:30:00,116.58,1.24,0.010751,0.002366,9,270.0,22.01
SHORT_EMA_CROSS,2020-11-18,2020,11,13:30:00,116.39,2020-11-18,15:30:00,115.11,1.28,0.010998,0.0022,4,120.0,20.0
LONG_EMA_CROSS,2020-11-27,2020,11,10:00:00,114.36,2020-11-27,12:30:00,113.74,-0.62,-0.005421,-0.001193,5,150.0,22.01
SHORT_EMA_CROSS,2020-12-09,2020,12,14:30:00,118.65,2020-12-09,15:30:00,118.69,-0.04,-0.000337,-7.4e-05,2,60.0,22.01
LONG_EMA_CROSS,2020-12-15,2020,12,10:00:00,122.64,2020-12-15,15:30:00,124.76,2.12,0.017286,0.006446,11,330.0,37.29
SHORT_EMA_CROSS,2020-12-21,2020,12,10:00:00,120.98,2020-12-21,15:30:00,125.1,-4.12,-0.034055,-0.007083,11,330.0,20.8
LONG_EMA_CROSS,2020-12-22,2020,12,09:30:00,130.85,2020-12-22,15:30:00,128.65,-2.2,-0.016813,-0.003633,12,360.0,21.61
SHORT_EMA_CROSS,2020-12-31,2020,12,10:00:00,129.64,2020-12-31,15:30:00,129.31,0.33,0.002546,0.000591,11,330.0,23.22
LONG_EMA_CROSS,2021-01-07,2021,1,15:30:00,127.65,2021-01-08,15:30:00,128.76,1.11,0.008696,0.001774,13,1440.0,20.4
SHORT_EMA_CROSS,2021-01-11,2021,1,11:00:00,126.4,2021-01-11,15:30:00,125.82,0.58,0.004589,0.000936,9,270.0,20.4
LONG_EMA_CROSS,2021-01-13,2021,1,11:30:00,127.94,2021-01-13,15:30:00,127.67,-0.27,-0.00211,-0.000448,8,240.0,21.21
SHORT_EMA_CROSS,2021-01-14,2021,1,14:30:00,126.45,2021-01-14,15:30:00,125.76,0.69,0.005457,0.001201,2,60.0,22.01
LONG_EMA_CROSS,2021-01-20,2021,1,11:00:00,128.61,2021-01-20,15:30:00,128.74,0.13,0.001011,0.000357,9,270.0,35.28
SHORT_EMA_CROSS,2021-01-28,2021,1,11:30:00,135.66,2021-01-28,15:30:00,133.73,1.93,0.014227,0.003303,8,240.0,23.22
LONG_EMA_CROSS,2021-02-04,2021,2,12:30:00,132.49,2021-02-04,15:30:00,134.03,1.54,0.011624,0.002418,6,180.0,20.8
SHORT_EMA_CROSS,2021-02-10,2021,2,11:00:00,132.01,2021-02-10,15:30:00,132.24,-0.23,-0.001742,-0.00039,9,270.0,22.41
LONG_EMA_CROSS,2021-03-01,2021,3,11:30:00,123.62,2021-03-01,15:30:00,124.85,1.23,0.00995,0.00203,8,240.0,20.4
SHORT_EMA_CROSS,2021-03-03,2021,3,10:30:00,121.77,2021-03-03,15:30:00,119.25,2.52,0.020695,0.004305,10,300.0,20.8
LONG_EMA_CROSS,2021-03-09,2021,3,14:00:00,118.36,2021-03-09,15:30:00,118.29,-0.07,-0.000591,-0.000125,3,90.0,21.21
SHORT_EMA_CROSS,2021-03-10,2021,3,12:30:00,117.41,2021-03-10,15:30:00,117.21,0.2,0.001703,0.000341,6,180.0,20.0
LONG_EMA_CROSS,2021-03-11,2021,3,10:00:00,118.59,2021-03-11,15:30:00,119.15,0.56,0.004722,0.001096,11,330.0,23.22
SHORT_EMA_CROSS,2021-03-12,2021,3,11:00:00,117.06,2021-03-12,15:30:00,118.26,-1.2,-0.010251,-0.00205,9,270.0,20.0
LONG_EMA_CROSS,2021-03-15,2021,3,10:00:00,119.78,2021-03-15,15:30:00,121.14,1.36,0.011354,0.003914,11,330.0,34.47
SHORT_EMA_CROSS,2021-03-18,2021,3,11:00:00,119.39,2021-03-18,15:30:00,117.77,1.62,0.013569,0.002714,9,270.0,20.0
LONG_EMA_CROSS,2021-03-22,2021,3,13:00:00,120.25,2021-03-22,15:30:00,120.55,0.3,0.002495,0.00088,5,150.0,35.28
SHORT_EMA_CROSS,2021-03-24,2021,3,10:30:00,118.91,2021-03-24,15:30:00,117.3,1.61,0.01354,0.003252,10,300.0,24.02
LONG_EMA_CROSS,2021-03-29,2021,3,13:00:00,118.8,2021-03-29,15:30:00,118.6,-0.2,-0.001684,-0.000404,5,150.0,24.02
SHORT_EMA_CROSS,2021-03-30,2021,3,10:00:00,116.42,2021-03-30,15:30:00,117.22,-0.8,-0.006872,-0.001374,11,330.0,20.0
LONG_EMA_CROSS,2021-03-31,2021,3,10:30:00,119.98,2021-03-31,15:30:00,119.35,-0.63,-0.005251,-0.001916,10,300.0,36.48
SHORT_EMA_CROSS,2021-04-20,2021,4,13:00:00,129.33,2021-04-20,15:30:00,130.05,-0.72,-0.005567,-0.001136,5,150.0,20.4
LONG_EMA_CROSS,2021-04-22,2021,4,11:30:00,130.74,2021-04-22,14:00:00,129.42,-1.32,-0.010096,-0.00206,5,150.0,20.4
SHORT_EMA_CROSS,2021-04-22,2021,4,14:00:00,129.42,2021-04-22,15:30:00,128.9,0.52,0.004018,0.000949,3,90.0,23.62
LONG_EMA_CROSS,2021-04-23,2021,4,12:00:00,131.19,2021-04-23,15:30:00,131.21,0.02,0.000152,3.5e-05,7,210.0,22.81
SHORT_EMA_CROSS,2021-04-28,2021,4,12:00:00,130.29,2021-04-28,15:30:00,130.64,-0.35,-0.002686,-0.000581,7,210.0,21.61
LONG_EMA_CROSS,2021-04-29,2021,4,11:30:00,130.1,2021-04-29,12:00:00,129.73,-0.37,-0.002844,-0.000615,1,30.0,21.61
SHORT_EMA_CROSS,2021-04-29,2021,4,12:00:00,129.73,2021-04-29,15:30:00,130.41,-0.68,-0.005242,-0.001364,7,210.0,26.03
LONG_EMA_CROSS,2021-05-07,2021,5,11:00:00,128.27,2021-05-07,15:30:00,127.43,-0.84,-0.006549,-0.001362,9,270.0,20.8
SHORT_EMA_CROSS,2021-05-10,2021,5,10:30:00,125.44,2021-05-10,15:30:00,124.15,1.29,0.010284,0.002346,10,300.0,22.81
LONG_EMA_CROSS,2021-05-14,2021,5,11:00:00,123.84,2021-05-14,15:30:00,124.73,0.89,0.007187,0.001755,9,270.0,24.42
SHORT_EMA_CROSS,2021-05-17,2021,5,13:30:00,122.75,2021-05-17,15:30:00,123.57,-0.82,-0.00668,-0.001444,4,120.0,21.61
LONG_EMA_CROSS,2021-05-18,2021,5,10:30:00,123.97,2021-05-18,15:30:00,122.18,-1.79,-0.014439,-0.003468,10,300.0,24.02
LONG_EMA_CROSS,2021-05-20,2021,5,11:30:00,124.32,2021-05-20,15:30:00,124.59,0.27,0.002172,0.000565,8,240.0,26.03
SHORT_EMA_CROSS,2021-05-24,2021,5,09:30:00,123.95,2021-05-24,10:00:00,124.8,-0.85,-0.006858,-0.001647,1,30.0,24.02
LONG_EMA_CROSS,2021-05-24,2021,5,10:00:00,124.8,2021-05-24,15:30:00,124.38,-0.42,-0.003365,-0.000781,11,330.0,23.22
SHORT_EMA_CROSS,2021-05-27,2021,5,14:00:00,123.25,2021-05-27,15:30:00,122.64,0.61,0.004949,0.001328,3,90.0,26.83
LONG_EMA_CROSS,2021-06-04,2021,6,12:30:00,122.96,2021-06-04,15:30:00,123.19,0.23,0.001871,0.000585,6,180.0,31.26
SHORT_EMA_CROSS,2021-06-11,2021,6,09:30:00,124.19,2021-06-11,10:00:00,124.39,-0.2,-0.00161,-0.000322,1,30.0,20.0
LONG_EMA_CROSS,2021-06-11,2021,6,10:00:00,124.39,2021-06-11,15:30:00,124.64,0.25,0.00201,0.000523,11,330.0,26.03
SHORT_EMA_CROSS,2021-07-16,2021,7,15:30:00,143.26,2021-07-19,15:30:00,139.47,3.79,0.026455,0.005291,13,4320.0,20.0
LONG_EMA_CROSS,2021-07-20,2021,7,14:00:00,143.8,2021-07-20,15:30:00,143.02,-0.78,-0.005424,-0.001107,3,90.0,20.4
SHORT_EMA_CROSS,2021-07-21,2021,7,13:00:00,142.02,2021-07-21,15:30:00,142.28,-0.26,-0.001831,-0.000366,5,150.0,20.0
LONG_EMA_CROSS,2021-07-22,2021,7,10:00:00,144.32,2021-07-22,15:30:00,143.66,-0.66,-0.004573,-0.000988,11,330.0,21.61
SHORT_EMA_CROSS,2021-07-27,2021,7,12:30:00,142.94,2021-07-27,15:30:00,143.64,-0.7,-0.004897,-0.001255,6,180.0,25.63
LONG_EMA_CROSS,2021-08-02,2021,8,12:00:00,142.52,2021-08-02,12:30:00,142.64,0.12,0.000842,0.000172,1,30.0,20.4
SHORT_EMA_CROSS,2021-08-02,2021,8,12:30:00,142.64,2021-08-02,15:30:00,142.41,0.23,0.001612,0.000348,6,180.0,21.61
LONG_EMA_CROSS,2021-08-03,2021,8,12:00:00,143.93,2021-08-03,15:30:00,144.19,0.26,0.001806,0.000492,7,210.0,27.24
SHORT_EMA_CROSS,2021-08-06,2021,8,12:00:00,143.32,2021-08-06,15:30:00,143.23,0.09,0.000628,0.000131,7,210.0,20.8
LONG_EMA_CROSS,2021-08-10,2021,8,10:30:00,143.01,2021-08-10,11:00:00,142.73,-0.28,-0.001958,-0.000455,1,30.0,23.22
SHORT_EMA_CROSS,2021-08-10,2021,8,11:00:00,142.73,2021-08-10,15:30:00,142.71,0.02,0.00014,3.2e-05,9,270.0,22.81
LONG_EMA_CROSS,2021-08-12,2021,8,10:00:00,144.59,2021-08-12,15:30:00,145.93,1.34,0.009268,0.002562,11,330.0,27.64
SHORT_EMA_CROSS,2021-08-18,2021,8,13:30:00,145.22,2021-08-18,15:30:00,143.45,1.77,0.012188,0.003124,4,120.0,25.63
LONG_EMA_CROSS,2021-08-23,2021,8,10:00:00,146.35,2021-08-23,15:30:00,146.72,0.37,0.002528,0.000607,11,330.0,24.02
SHORT_EMA_CROSS,2021-08-25,2021,8,12:00:00,145.29,2021-08-25,15:30:00,145.42,-0.13,-0.000895,-0.000201,7,210.0,22.41
LONG_EMA_CROSS,2021-08-30,2021,8,09:30:00,147.78,2021-08-30,15:30:00,150.05,2.27,0.015361,0.003134,12,360.0,20.4
SHORT_EMA_CROSS,2021-09-09,2021,9,15:00:00,151.21,2021-09-09,15:30:00,151.05,0.16,0.001058,0.000212,1,30.0,20.0
LONG_EMA_CROSS,2021-09-22,2021,9,14:00:00,143.18,2021-09-22,15:30:00,142.93,-0.25,-0.001746,-0.000363,3,90.0,20.8
SHORT_EMA_CROSS,2021-09-27,2021,9,11:30:00,141.92,2021-09-27,15:30:00,142.49,-0.57,-0.004016,-0.000981,8,240.0,24.42
LONG_EMA_CROSS,2021-10-05,2021,10,14:00:00,139.22,2021-10-05,15:30:00,138.29,-0.93,-0.00668,-0.001336,3,90.0,20.0
SHORT_EMA_CROSS,2021-10-06,2021,10,10:00:00,137.23,2021-10-06,15:30:00,139.14,-1.91,-0.013918,-0.003119,11,330.0,22.41
LONG_EMA_CROSS,2021-10-07,2021,10,09:30:00,140.99,2021-10-07,15:30:00,140.43,-0.56,-0.003972,-0.000874,12,360.0,22.01
SHORT_EMA_CROSS,2021-10-12,2021,10,10:30:00,138.71,2021-10-12,15:30:00,138.64,0.07,0.000505,0.000103,10,300.0,20.4
LONG_EMA_CROSS,2021-10-14,2021,10,11:30:00,140.35,2021-10-14,15:30:00,140.89,0.54,0.003848,0.0008,8,240.0,20.8
SHORT_EMA_CROSS,2021-10-29,2021,10,11:00:00,144.99,2021-10-29,15:30:00,146.82,-1.83,-0.012622,-0.002625,9,270.0,20.8
LONG_EMA_CROSS,2021-11-02,2021,11,11:00:00,148.15,2021-11-02,15:30:00,147.03,-1.12,-0.00756,-0.001572,9,270.0,20.8
SHORT_EMA_CROSS,2021-11-08,2021,11,15:30:00,147.67,2021-11-09,10:00:00,147.85,-0.18,-0.001219,-0.000244,2,1110.0,20.0
LONG_EMA_CROSS,2021-11-09,2021,11,10:00:00,147.85,2021-11-09,15:30:00,148.04,0.19,0.001285,0.000262,11,330.0,20.4
SHORT_EMA_CROSS,2021-11-10,2021,11,10:00:00,146.28,2021-11-10,15:30:00,145.19,1.09,0.007451,0.002419,11,330.0,32.46
LONG_EMA_CROSS,2021-11-12,2021,11,14:00:00,146.99,2021-11-12,15:30:00,147.22,0.23,0.001565,0.000439,3,90.0,28.04
SHORT_EMA_CROSS,2021-11-26,2021,11,11:00:00,154.53,2021-11-26,12:30:00,153.98,0.55,0.003559,0.001227,3,90.0,34.47
LONG_EMA_CROSS,2021-11-29,2021,11,13:30:00,158.02,2021-11-29,15:30:00,157.27,-0.75,-0.004746,-0.001426,4,120.0,30.05
SHORT_EMA_CROSS,2021-12-02,2021,12,12:00:00,160.41,2021-12-02,15:30:00,160.76,-0.35,-0.002182,-0.000542,7,210.0,24.82
LONG_EMA_CROSS,2021-12-06,2021,12,11:00:00,162.23,2021-12-06,15:30:00,162.24,0.01,6.2e-05,2.3e-05,9,270.0,37.69
SHORT_EMA_CROSS,2021-12-14,2021,12,12:00:00,169.38,2021-12-14,15:30:00,171.12,-1.74,-0.010273,-0.002798,7,210.0,27.24
LONG_EMA_CROSS,2021-12-15,2021,12,15:30:00,175.99,2021-12-16,13:00:00,170.82,-5.17,-0.029377,-0.009536,8,1290.0,32.46
SHORT_EMA_CROSS,2021-12-16,2021,12,13:00:00,170.82,2021-12-16,15:30:00,169.07,1.75,0.010245,0.002049,5,150.0,20.0
LONG_EMA_CROSS,2021-12-22,2021,12,09:30:00,170.51,2021-12-22,15:30:00,172.38,1.87,0.010967,0.002899,12,360.0,26.43
SHORT_EMA_CROSS,2021-12-31,2021,12,11:30:00,174.43,2021-12-31,15:30:00,174.33,0.1,0.000573,0.000119,8,240.0,20.8
LONG_EMA_CROSS,2022-01-03,2022,1,10:30:00,177.62,2022-01-03,15:30:00,178.64,1.02,0.005743,0.001425,10,300.0,24.82
SHORT_EMA_CROSS,2022-01-05,2022,1,10:30:00,175.44,2022-01-05,15:30:00,171.7,3.74,0.021318,0.004863,10,300.0,22.81
LONG_EMA_CROSS,2022-01-11,2022,1,13:30:00,171.26,2022-01-11,15:30:00,171.85,0.59,0.003445,0.000744,4,120.0,21.61
